Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,Demog Summary
0.0,0.0,Male,bachelor's degree,married - registered,5.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,198946.66,38.0,2.24,1.0,6.0,11.0,1.0,1.0,27.0,1.0,5.0,494311.67,314233.97,50,Southern,Corporate Employee,3210,"This individual is a mid-career male corporate professional residing in the Southern region. With a bachelor's degree shaping his career trajectory, he brings a solid educational foundation to his work. As a registered married individual without children, his lifestyle likely reflects a focus on personal and professional growth, balancing responsibilities within a stable household."
0.0,Unknown,Male,others,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,3625.07,20.0,1.67,1.0,4.0,9.0,1.0,1.0,11.0,1.0,3.0,9050.0,7895.0,58,Central,Corporate Employee,937,"This individual is a seasoned 58-year-old male navigating a corporate career while residing in the Central region. With a non-traditional educational background, he brings a unique perspective to his professional role. Married but without children, his lifestyle reflects a focus on personal and career commitments, likely prioritizing stability and long-term planning."
2.0,0.0,Female,others,single,5.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,21973.05,129.0,4.16,1.0,16.0,108.0,1.0,15.0,21.0,1.0,2.0,36418.0,32509.54,49,Northeastern,Corporate Employee,3017,"This individual embodies a mid-life professional woman working as a corporate employee in the bustling Northeastern region. With an educational background categorized as ""others,"" she brings a unique perspective to her career. As a single mother of two children, her lifestyle reflects a balance between professional ambitions and family responsibilities, shaping her priorities and decision-making."
0.0,1.0,Male,doctorate's degree,single,6.0,6.0,8.0,1.0,4.0,1.0,0.0,5.0,112814.66,275.0,8.87,1.0,22.0,24.0,1.0,7.0,251.0,1.0,17.0,253630.16,195882.17,46,Southern,Professional,936,"This individual is a mid-career male professional residing in the Southern region, distinguished by his doctorate-level education. As a single person without children, he likely has the flexibility to focus on personal and professional growth, aligning with the demands of his specialized occupation. His advanced academic background suggests a commitment to expertise, while his life stage and family status may indicate a lifestyle centered on career aspirations and individual pursuits."
0.0,Unknown,Female,Unknown,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22,Northern,Student,567,"This individual is a young adult female navigating her early career as a student in the Northern region. With her education details unspecified, she is likely focused on academic pursuits or personal growth at this stage. Currently single and without children, her lifestyle reflects the independence and exploration typical of her age group."
0.0,Unknown,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,48,Northeastern,Student,3031,"This individual is a middle-aged male pursuing academic endeavors in the Northeastern region, reflecting a commitment to lifelong learning with a bachelor's degree already completed. As a single person without children, his lifestyle is likely centered around personal growth and intellectual pursuits, aligning with his role as a student."
0.0,0.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,729891.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Central,Corporate Employee,3716,"This individual reflects a mid-career professional woman working in the corporate sector, residing in the Central region. At 35 years old, she holds a bachelor’s degree, which underscores her educational foundation for navigating a competitive workplace. Married but without children, her current life stage suggests a focus on personal and professional growth, potentially prioritizing career advancement and shared goals with her partner."
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,36.0,9.0,2.25,1.0,4.0,4.0,1.0,2.0,5.0,1.0,2.0,1903.0,1867.0,34,Central,Freelancer,1646,"This individual is a 34-year-old single woman navigating life as a freelancer in the Central region. With an education level below high school, she brings a practical, hands-on approach to her work. Currently without children, her focus likely leans toward personal and professional growth, reflecting the independence and adaptability often associated with her lifestyle."
0.0,Unknown,Male,Unknown,others,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,22.51,21.0,1.4,1.0,5.0,5.0,1.0,2.0,16.0,1.0,3.0,13200.0,14179.98,25,Central,Corporate Employee,1431,"This individual is a young adult male working as a corporate employee in the central region. With no formal education details available, his academic background remains unspecified. He is currently not in a traditional marital setup and has no children, suggesting a focus on personal or professional growth at this stage of life."
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,9173.35,43.0,2.53,1.0,5.0,16.0,1.0,3.0,27.0,1.0,4.0,21866.74,14163.4,32,Northeastern,Corporate Employee,2827,"This individual is a young adult woman working in the corporate sector and residing in the Northeastern region. With an education level below high school, she may be navigating career growth while balancing the demands of her role. As a single person without children, her lifestyle likely allows for flexibility and a focus on personal and professional development."
0.0,0.0,Male,high school,single,6.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,10238.98,41.0,2.05,1.0,6.0,8.0,1.0,3.0,33.0,1.0,5.0,24705.0,21544.81,25,Central,Corporate Employee,1929,"This individual is a young adult male navigating the early stages of his professional journey as a corporate employee in the Central region. With a high school education as his academic foundation, he is focused on building his career while maintaining a single lifestyle. Currently without children, he enjoys the flexibility and independence that come with this phase of life, positioning him to explore opportunities and experiences that align with his personal and professional aspirations."
0.0,0.0,Male,high school,married,5.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,41.75,6.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,12050.0,12079.02,49,Central,Corporate Employee,3057,"This individual is a mid-life male corporate professional residing in the Central region. With a high school education as his academic foundation, he has built a career in the structured environment of the corporate sector. Married but without children, his household dynamic allows for a focus on personal and professional pursuits."
0.0,Unknown,Female,others,others,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2305.25,69.0,2.65,1.0,6.0,12.0,1.0,2.0,57.0,1.0,6.0,32470.0,30224.22,24,Eastern,Student,127,"This individual is a young adult female pursuing her studies, residing in the Eastern region. With an educational background categorized as ""others,"" she is currently focused on academic or alternative learning pathways. Unmarried and without children, her lifestyle reflects the independence and exploration typical of her stage in life."
0.0,1.0,Male,bachelor's degree,married - registered,4.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,2.69,14.0,3.5,1.0,8.0,6.0,1.0,3.0,8.0,1.0,5.0,69355.0,69358.32,44,Central,Entrepreneur,2731,"This individual reflects a mid-career male entrepreneur residing in the Central region, whose bachelor's degree underpins his professional pursuits. As a married man in a registered partnership, he navigates life without the responsibilities of raising children, allowing him to focus on both personal and business growth."
0.0,1.0,Male,vocational certificate/ diploma,single,6.0,6.0,2.0,0.0,6.0,0.0,0.0,1.0,121.75,100.0,3.45,1.0,10.0,16.0,1.0,4.0,84.0,1.0,9.0,86948.0,87297.79,40,Southern,Entrepreneur,4009,"This individual embodies a mid-career male entrepreneur residing in the Southern region, navigating life independently as a single adult. With a vocational certificate or diploma as his educational foundation, he likely values practical skills and hands-on expertise in his professional endeavors. His focus remains on personal and business growth, unencumbered by the responsibilities of raising children, which allows him the flexibility to pursue opportunities and challenges within his entrepreneurial pursuits."
0.0,0.0,Female,bachelor's degree,single,11.0,9.0,7.0,2.0,6.0,1.0,0.0,1.0,109216.77,77.0,2.85,1.0,8.0,12.0,1.0,3.0,65.0,1.0,6.0,55506.36,92269.49,43,Central,Corporate Employee,985,"This individual embodies a mid-career professional woman working in the corporate sector, residing in the Central region. At 43 years old, she holds a bachelor's degree, reflecting a solid educational foundation that supports her career trajectory. As a single individual with no children, her lifestyle likely emphasizes personal and professional growth, offering flexibility to focus on career ambitions and other interests."
0.0,0.0,Female,vocational certificate/ diploma,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,44,Western,Freelancer,3925,"This individual is a mid-career female freelancer residing in the Western region, whose vocational certification reflects a practical, skills-oriented educational background. As a married woman without children, she likely balances her professional independence with a stable personal life, suggesting a focus on career growth and lifestyle flexibility at this stage."
0.0,1.0,Male,others,married - registered,7.0,7.0,4.0,2.0,3.0,0.0,0.0,3.0,2577.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Eastern,Entrepreneur,2444,"This individual is a 39-year-old married male entrepreneur residing in the Eastern region. With a non-traditional educational background, he has carved out a professional path characterized by independence and initiative. His household is currently child-free, allowing him to focus on both personal and business pursuits during this stage of his life."
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,32.39,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,600.0,620.0,25,Northeastern,Unemployed,2350,"This individual is a young adult woman residing in the Northeastern region, currently navigating life as a single, unemployed high school graduate. With no children, she is likely focused on personal growth and exploring opportunities to shape her future."
0.0,1.0,Male,bachelor's degree,married,11.0,9.0,7.0,3.0,5.0,0.0,0.0,2.0,28456.53,26.0,2.17,1.0,5.0,8.0,1.0,4.0,18.0,1.0,5.0,286000.0,280011.9,47,Central,Entrepreneur,346,"This individual is a mid-career male entrepreneur residing in the Central region, whose bachelor's degree reflects a solid educational foundation supporting his professional endeavors. As a married individual without children, he likely focuses on balancing his business pursuits with personal commitments, shaping a lifestyle centered on growth and stability."
