Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Western,Student,715,7
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,3723,7
1.0,1.0,Female,bachelor's degree,others,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,1.71,1.0,2.0,5.0,1.0,1.0,7.0,1.0,1.0,38500.0,38593.22,43.0,Central,Corporate Employee,4185,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Student,3605,1
0.0,0.0,Female,less than high school,single,5.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,250.42,59.0,2.68,1.0,8.0,27.0,1.0,4.0,32.0,1.0,5.0,48770.0,49739.97,30.0,Northern,Corporate Employee,3896,7
1.0,0.0,Male,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Eastern,Corporate Employee,2280,6
0.0,,Female,bachelor's degree,single,4.0,4.0,5.0,0.0,4.0,1.0,0.0,2.0,0.0,10.0,1.67,1.0,2.0,4.0,1.0,1.0,6.0,1.0,2.0,29113.0,29113.0,38.0,Central,Corporate Employee,3308,5
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,212.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Eastern,Corporate Employee,1005,2
0.0,0.0,Female,bachelor's degree,single,6.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,281.81,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,9500.0,11380.0,47.0,Central,Corporate Employee,891,5
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Freelancer,2611,4
0.0,0.0,Male,high school,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,465978.35,71.0,2.54,1.0,5.0,4.0,1.0,1.0,67.0,1.0,4.0,260000.0,19139.0,27.0,Central,Student,2985,1
0.0,1.0,Male,others,married - registered,6.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Central,Corporate Employee,3472,6
1.0,2.0,Male,less than high school,widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.0,Southern,Entrepreneur,304,3
1.0,2.0,Male,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,59.0,Central,Corporate Employee,2844,6
0.0,0.0,Female,high school,single,4.0,4.0,3.0,0.0,3.0,1.0,0.0,3.0,0.08,30.0,2.31,1.0,4.0,9.0,1.0,2.0,21.0,1.0,3.0,3507.0,3518.63,27.0,Southern,Corporate Employee,665,7
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Southern,Other,1178,2
0.0,0.0,Female,less than high school,divorce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Northern,Unemployed,4200,7
0.0,1.0,Female,master's degree,married,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1346362.18,22.0,1.57,1.0,4.0,5.0,1.0,2.0,17.0,1.0,2.0,549407.36,488262.6,55.0,Central,Professional,2133,0
0.0,,Female,others,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,581.67,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,83.0,Central,Other,3392,2
0.0,,Male,,married - registered,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,36.0,Eastern,Corporate Employee,962,8
0.0,3.0,Male,high school,single,8.0,8.0,3.0,3.0,5.0,1.0,0.0,2.0,91767.59,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,35000.0,27109.0,50.0,Eastern,Entrepreneur,2150,1
0.0,0.0,Male,bachelor's degree,married - registered,8.0,7.0,5.0,1.0,5.0,1.0,0.0,2.0,4309.74,61.0,3.05,1.0,10.0,20.0,1.0,4.0,41.0,1.0,6.0,43093.73,40473.2,46.0,Central,Corporate Employee,2521,6
0.0,,Male,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,15336.5,58.0,3.05,1.0,9.0,38.0,1.0,8.0,20.0,1.0,5.0,16360.0,15507.92,33.0,Western,Student,2945,1
0.0,1.0,Female,master's degree,single,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Other,305,5
0.0,,Female,bachelor's degree,married,8.0,7.0,3.0,2.0,3.0,1.0,0.0,1.0,4501.54,113.0,4.19,1.0,13.0,18.0,1.0,4.0,95.0,1.0,9.0,86902.0,88675.45,45.0,Central,Corporate Employee,3876,0
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,2.0,3.0,7.0,1.0,0.0,2.0,1.07,169.0,7.35,1.0,19.0,28.0,1.0,5.0,141.0,1.0,17.0,86888.87,86888.56,38.0,Central,Corporate Employee,1497,5
0.0,,Female,bachelor's degree,married - registered,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1459.14,49.0,2.58,1.0,7.0,27.0,1.0,4.0,22.0,1.0,3.0,82765.0,84238.8,64.0,Northeastern,Corporate Employee,917,0
2.0,2.0,Female,bachelor's degree,married,4.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,31670.96,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7186.14,547.04,70.0,Southern,Homemaker,3209,0
0.0,,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Freelancer,4194,4
0.0,0.0,Male,vocational certificate,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,24.04,18.0,2.25,1.0,4.0,6.0,1.0,3.0,12.0,1.0,3.0,2412.0,2388.0,25.0,Eastern,Unemployed,1625,5
0.0,,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,Southern,Student,2908,8
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,Central,Corporate Employee,822,7
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,2003.13,31.0,3.88,1.0,8.0,8.0,1.0,3.0,23.0,1.0,7.0,40768.06,38801.65,27.0,Central,Corporate Employee,1355,8
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,62840.83,48.0,2.82,1.0,8.0,16.0,1.0,5.0,32.0,1.0,5.0,129255.21,149824.14,44.0,Southern,Corporate Employee,3733,0
0.0,1.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,3.0,0.0,1.0,49.29,9.0,3.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,3.0,10202.0,10402.0,47.0,Central,Freelancer,3791,4
0.0,1.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,391438.98,42.0,2.33,1.0,6.0,8.0,1.0,2.0,34.0,1.0,5.0,1130815.3,757261.15,49.0,Central,Corporate Employee,1001,6
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,14667.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2000.0,0.0,52.0,Northeastern,Unemployed,19,7
0.0,,Female,,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Corporate Employee,1638,2
0.0,,Male,master's degree,single,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,2303.73,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30000.0,30000.0,60.0,Central,Entrepreneur,1668,6
0.0,,Male,,,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Southern,Unemployed,494,8
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.67,49.0,2.23,1.0,6.0,18.0,1.0,3.0,31.0,1.0,3.0,3863.0,4865.0,28.0,Central,Corporate Employee,3845,7
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Central,Unemployed,2830,2
0.0,,Male,,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Central,Freelancer,688,4
0.0,0.0,Male,vocational certificate/ diploma,married - registered,4.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,199.05,35.0,1.52,1.0,4.0,5.0,1.0,1.0,30.0,1.0,4.0,28800.0,28729.72,38.0,Eastern,Corporate Employee,4161,6
1.0,0.0,Female,high school,married,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,359.13,61.0,3.05,1.0,8.0,15.0,1.0,2.0,46.0,1.0,7.0,14087.0,14385.0,44.0,Eastern,Corporate Employee,1609,7
0.0,1.0,Male,bachelor's degree,married,7.0,7.0,2.0,1.0,6.0,0.0,0.0,1.0,257014.66,30.0,1.88,1.0,5.0,4.0,1.0,1.0,26.0,1.0,4.0,314310.0,126576.99,47.0,Central,Corporate Employee,3090,6
0.0,0.0,Female,high school,single,3.0,3.0,3.0,0.0,4.0,1.0,0.0,3.0,3.72,74.0,3.52,1.0,22.0,21.0,1.0,7.0,53.0,1.0,15.0,45863.2,45867.0,26.0,Eastern,Corporate Employee,3443,7
0.0,,Male,bachelor's degree,married - non registered,5.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.04,12.0,4.0,1.0,9.0,5.0,1.0,4.0,7.0,1.0,5.0,19543.0,19637.0,31.0,Central,Corporate Employee,1010,6
0.0,,Female,bachelor's degree,single,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,21570.87,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,15000.0,17000.0,48.0,Central,Corporate Employee,3935,5
0.0,,Male,others,single,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,503.93,6.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,100800.0,100800.0,31.0,Central,Corporate Employee,1328,8
1.0,1.0,Male,master's degree,married,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,12999.92,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4332.94,50.0,Eastern,Entrepreneur,2000,6
0.0,0.0,Male,others,others,5.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,2.58,27.0,2.45,1.0,8.0,7.0,1.0,2.0,20.0,1.0,6.0,25280.25,22277.76,30.0,Eastern,Corporate Employee,1311,8
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Central,Freelancer,1988,4
0.0,,Female,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,123.56,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2482.0,2505.0,60.0,Southern,Corporate Employee,2777,2
0.0,0.0,Female,high school,married,5.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,1560.42,122.0,4.21,1.0,11.0,67.0,1.0,7.0,55.0,1.0,5.0,68399.0,67072.43,46.0,Western,Corporate Employee,345,7
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,37.0,Central,Corporate Employee,4114,1
0.0,0.0,Female,high school,married,5.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,410356.42,8.0,1.6,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,39343.88,31915.15,62.0,Central,Corporate Employee,987,7
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Northeastern,Student,3408,8
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,24.0,4.0,2.0,6.0,12.0,1.0,3.0,12.0,1.0,3.0,21759.56,21759.56,39.0,Northeastern,Corporate Employee,3026,5
0.0,,Male,,,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,542.61,240.0,8.0,1.0,23.0,70.0,1.0,6.0,170.0,1.0,18.0,33700.0,33376.36,25.0,Southern,Freelancer,2338,4
0.0,,Female,,single,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,153.35,89.0,5.56,2.0,15.0,44.0,1.0,7.0,45.0,1.0,9.0,10881.74,10731.2,32.0,Northern,Entrepreneur,1143,3
1.0,1.0,Female,bachelor's degree,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,63.0,Central,Entrepreneur,1199,3
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,9090.94,68.0,2.52,1.0,7.0,33.0,1.0,4.0,35.0,1.0,4.0,66088.65,89076.78,30.0,Southern,Corporate Employee,86,5
0.0,0.0,Male,high school,married,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,2.62,41.0,2.56,1.0,6.0,15.0,1.0,3.0,26.0,1.0,3.0,13464.0,13479.0,50.0,Central,Entrepreneur,1519,6
0.0,1.0,Female,less than high school,single,6.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,9893.46,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3000.0,4000.0,44.0,Northeastern,Entrepreneur,3170,3
0.0,,Female,,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,314.78,25.0,2.27,1.0,5.0,12.0,1.0,3.0,13.0,1.0,2.0,25900.0,25843.0,48.0,Western,Corporate Employee,1382,2
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,74.0,Central,Professional,2332,2
0.0,0.0,Female,bachelor's degree,married,5.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,250.03,22.0,1.69,1.0,4.0,5.0,1.0,2.0,17.0,1.0,3.0,29000.0,41014.0,45.0,Central,Corporate Employee,1015,0
0.0,,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,Northeastern,Student,129,8
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1157.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,167.0,0.0,27.0,Northern,Entrepreneur,1365,3
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,892,1
0.0,0.0,Female,bachelor's degree,married - registered,6.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,13972.23,77.0,3.08,1.0,10.0,26.0,1.0,5.0,51.0,1.0,8.0,85208.0,76210.4,30.0,Northeastern,Professional,1360,0
0.0,,Female,others,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,686.21,97.0,3.88,1.0,11.0,32.0,1.0,4.0,65.0,1.0,7.0,15823.33,16427.5,25.0,Northern,Student,308,2
0.0,1.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,1662,5
0.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1515.93,903.0,34.73,2.0,103.0,858.0,1.0,102.0,45.0,1.0,4.0,87578.0,86063.0,43.0,Central,Freelancer,2980,4
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,30596.22,77.0,2.75,1.0,7.0,40.0,1.0,6.0,37.0,1.0,4.0,67403.0,95016.0,49.0,Northeastern,Corporate Employee,3390,6
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3506.19,1611.0,57.54,1.0,128.0,1552.0,1.0,125.0,59.0,1.0,6.0,102740.0,99707.82,53.0,Central,Entrepreneur,1209,3
0.0,0.0,Male,others,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Eastern,Entrepreneur,3726,6
0.0,0.0,Female,high school,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,268.0,9.93,2.0,21.0,178.0,1.0,15.0,90.0,1.0,9.0,36168.65,36168.65,28.0,Central,Corporate Employee,4165,7
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,600.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Southern,Corporate Employee,1240,5
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,112662.04,29.0,2.42,1.0,9.0,0.0,0.0,0.0,29.0,1.0,9.0,0.0,10628.43,33.0,Central,Unemployed,2290,5
1.0,,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Central,Corporate Employee,276,2
0.0,,Female,,single,3.0,3.0,2.0,0.0,3.0,2.0,0.0,2.0,23412.0,710.0,29.58,18.0,38.0,676.0,18.0,35.0,34.0,1.0,5.0,266665.0,243253.0,28.0,Central,Corporate Employee,490,2
0.0,1.0,Male,bachelor's degree,single,8.0,6.0,8.0,2.0,4.0,1.0,0.0,2.0,138856.69,13.0,1.63,1.0,4.0,4.0,1.0,3.0,9.0,1.0,2.0,246771.61,139275.2,51.0,Central,Entrepreneur,3647,6
1.0,0.0,Male,high school,married,5.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,63462.32,85.0,3.04,1.0,7.0,28.0,1.0,4.0,57.0,1.0,4.0,89769.0,94615.05,67.0,Central,Unemployed,1230,1
0.0,,Male,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Corporate Employee,3828,8
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.2,24.0,2.4,1.0,5.0,9.0,1.0,2.0,15.0,1.0,4.0,12250.0,12658.0,26.0,Central,Corporate Employee,4116,1
2.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Corporate Employee,2408,7
0.0,1.0,Male,master's degree,single,13.0,10.0,7.0,8.0,5.0,1.0,0.0,3.0,313150.47,83.0,3.77,1.0,14.0,10.0,1.0,2.0,73.0,1.0,12.0,840873.17,689202.23,47.0,Central,Corporate Employee,3197,5
0.0,,Male,bachelor's degree,married - registered,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,162.87,99.0,3.81,1.0,7.0,26.0,1.0,2.0,73.0,1.0,6.0,127490.0,128642.54,46.0,Northeastern,Entrepreneur,1059,6
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,9055.01,147.0,5.07,1.0,17.0,55.0,1.0,11.0,92.0,1.0,8.0,401933.71,401576.18,32.0,Central,Entrepreneur,2167,3
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,10310.82,331.0,10.68,2.0,33.0,120.0,1.0,7.0,211.0,2.0,26.0,210067.01,205824.71,34.0,Southern,Entrepreneur,282,3
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3040.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2000.0,0.0,48.0,Central,Freelancer,3671,4
0.0,,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,110000.01,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,110000.0,0.0,23.0,Central,Student,1317,8
0.0,1.0,Male,master's degree,single,6.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,59557.1,23.0,1.64,1.0,5.0,6.0,1.0,1.0,17.0,1.0,4.0,210600.0,156042.9,44.0,Central,Corporate Employee,969,5
0.0,0.0,Male,bachelor's degree,single,5.0,4.0,4.0,0.0,4.0,1.0,0.0,2.0,20115.41,36.0,2.0,1.0,5.0,20.0,1.0,3.0,16.0,1.0,2.0,32057.83,21272.0,36.0,Western,Corporate Employee,2969,5
0.0,0.0,Male,others,single,6.0,6.0,1.0,0.0,5.0,0.0,0.0,1.0,2427.79,34.0,1.89,1.0,4.0,8.0,1.0,2.0,26.0,1.0,4.0,9521.0,7100.38,30.0,Central,Corporate Employee,4122,8
0.0,,Female,,single,5.0,5.0,1.0,0.0,5.0,1.0,0.0,1.0,42486.67,223.0,7.43,2.0,27.0,125.0,1.0,23.0,98.0,1.0,7.0,288159.0,301216.15,26.0,Central,Entrepreneur,620,2
0.0,,Female,others,others,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.06,22.0,2.0,2.0,2.0,11.0,1.0,1.0,11.0,1.0,1.0,1100.0,1100.0,24.0,Northeastern,Student,2451,2
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3006.43,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3500.0,500.0,26.0,Northeastern,Student,1743,5
0.0,0.0,Male,others,single,6.0,6.0,5.0,1.0,2.0,1.0,0.0,1.0,1859.99,46.0,2.0,1.0,4.0,8.0,1.0,1.0,38.0,1.0,3.0,20535.0,36796.71,33.0,Central,Entrepreneur,3789,8
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,4.0,0.0,3.0,1.0,0.0,1.0,246065.0,13.0,1.3,1.0,3.0,1.0,1.0,1.0,12.0,1.0,3.0,100.0,54776.22,44.0,Central,Corporate Employee,4235,5
0.0,,Male,others,others,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,521156.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Central,Corporate Employee,1848,8
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1647.26,52.0,2.36,1.0,5.0,15.0,1.0,2.0,37.0,1.0,4.0,25980.0,26974.28,30.0,Northeastern,Student,1580,7
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,46032.35,14.0,1.75,1.0,4.0,4.0,1.0,2.0,10.0,1.0,2.0,102405.16,72682.08,36.0,Eastern,Corporate Employee,1656,5
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,25.0,Northern,Corporate Employee,2213,2
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,2.0,0.0,6.0,1.0,0.0,2.0,42260.33,160.0,5.16,1.0,11.0,28.0,1.0,4.0,132.0,1.0,10.0,104444.63,116526.98,34.0,Central,Corporate Employee,2021,5
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Central,Freelancer,1957,4
0.0,,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Corporate Employee,1308,7
1.0,0.0,Female,bachelor's degree,single,8.0,5.0,10.0,2.0,1.0,0.0,0.0,2.0,3894145.46,10.0,1.25,1.0,3.0,5.0,1.0,2.0,5.0,1.0,1.0,157082.96,542635.68,49.0,Central,Entrepreneur,2004,3
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,8031.57,27.0,1.8,1.0,5.0,5.0,1.0,2.0,22.0,1.0,4.0,47889.0,47408.0,38.0,Central,Corporate Employee,576,7
0.0,0.0,Male,others,single,5.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,1.39,75.0,4.69,1.0,20.0,23.0,1.0,4.0,52.0,1.0,16.0,31796.0,35113.0,34.0,Eastern,Corporate Employee,1707,8
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Southern,Corporate Employee,4048,5
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Central,Student,3479,5
0.0,,Female,others,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,50.28,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,9794.0,9815.0,55.0,Central,Corporate Employee,3415,2
0.0,1.0,Male,master's degree,married,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,17310.89,17.0,2.83,1.0,5.0,9.0,1.0,4.0,8.0,1.0,3.0,263444.56,246382.32,46.0,Central,Corporate Employee,862,6
0.0,,Male,,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,100.8,132.0,4.89,1.0,11.0,44.0,1.0,8.0,88.0,1.0,8.0,13488.0,13759.09,22.0,Central,Student,1802,8
0.0,,Male,,,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Northeastern,Unemployed,1629,8
0.0,0.0,Female,bachelor's degree,single,6.0,5.0,5.0,0.0,6.0,1.0,0.0,2.0,53588.55,75.0,2.59,1.0,8.0,19.0,1.0,2.0,56.0,1.0,7.0,57257.9,71645.14,40.0,Northern,Corporate Employee,1994,5
0.0,0.0,Female,others,married - non registered,8.0,7.0,3.0,1.0,5.0,0.0,0.0,1.0,1.07,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3000.0,3100.0,37.0,Central,Entrepreneur,270,3
0.0,1.0,Male,master's degree,married - registered,6.0,5.0,5.0,3.0,4.0,1.0,0.0,4.0,1095830.35,38.0,2.11,1.0,5.0,26.0,1.0,4.0,12.0,1.0,2.0,452556.5,241793.71,50.0,Central,Professional,630,6
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Central,Corporate Employee,2335,1
