Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cluster
0.0,,Male,others,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,53.0,15.0,2.5,1.0,5.0,5.0,1.0,1.0,10.0,1.0,4.0,4303.0,4350.0,32.0,Northern,Corporate Employee,2122,4
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,107.39,685.0,22.1,2.0,41.0,177.0,1.0,11.0,508.0,2.0,30.0,84810.0,84813.65,42.0,Eastern,Student,2576,7
2.0,0.0,Female,bachelor's degree,widow,4.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,13344.84,73.0,2.92,1.0,12.0,11.0,1.0,3.0,62.0,1.0,9.0,114315.0,129870.01,58.0,Northeastern,Professional,3681,3
0.0,,Male,,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,26.76,5.0,1.67,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,200.0,582.0,20.0,Southern,Freelancer,3985,6
0.0,,Male,others,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Central,Entrepreneur,4176,0
1.0,1.0,Female,master's degree,married - registered,9.0,7.0,7.0,1.0,4.0,1.0,0.0,1.0,254590.13,96.0,3.69,1.0,13.0,25.0,1.0,7.0,71.0,1.0,8.0,3904399.68,3771765.93,64.0,Central,Corporate Employee,594,3
0.0,,Male,bachelor's degree,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,62.0,Central,Corporate Employee,42,4
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,53.0,Western,Corporate Employee,561,1
0.0,1.0,Female,,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,27.28,33.0,4.13,1.0,8.0,6.0,1.0,1.0,27.0,1.0,7.0,51990.0,51967.33,46.0,Eastern,Corporate Employee,3297,3
0.0,1.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Freelancer,4097,6
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Corporate Employee,244,4
0.0,,Female,others,single,5.0,5.0,2.0,0.0,8.0,1.0,0.0,2.0,134.19,112.0,4.48,1.0,14.0,73.0,1.0,11.0,39.0,1.0,5.0,91933.0,92921.54,32.0,Eastern,Corporate Employee,1340,1
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,Eastern,Corporate Employee,2707,5
0.0,1.0,Female,bachelor's degree,widow,9.0,7.0,6.0,2.0,2.0,1.0,0.0,2.0,260080.2,115.0,4.11,1.0,13.0,7.0,1.0,2.0,108.0,1.0,11.0,139476.36,199594.01,42.0,Central,Corporate Employee,2880,3
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,496.92,74.0,3.7,1.0,13.0,26.0,1.0,5.0,48.0,1.0,9.0,269131.0,269607.31,31.0,Central,Unemployed,1443,3
1.0,1.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,5358.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Central,Professional,262,8
0.0,,Male,,married,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Corporate Employee,2099,4
0.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Central,Unemployed,1690,5
0.0,0.0,Female,others,single,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,1506.85,96.0,3.43,1.0,15.0,28.0,1.0,3.0,68.0,1.0,13.0,41520.5,40915.0,32.0,Central,Corporate Employee,1726,5
0.0,,Male,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,101.0,4.04,1.0,12.0,42.0,1.0,6.0,59.0,1.0,7.0,24842.0,24850.15,35.0,Northern,Corporate Employee,3071,4
0.0,0.0,Female,bachelor's degree,single,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,5000.0,20.0,2.5,1.0,6.0,10.0,1.0,3.0,10.0,1.0,3.0,147856.63,142856.63,52.0,Central,Corporate Employee,835,3
0.0,,Female,others,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1793.38,16.0,2.0,1.0,6.0,4.0,1.0,1.0,12.0,1.0,5.0,2120.0,2405.0,21.0,Southern,Student,1867,1
0.0,0.0,Female,high school,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,86.41,6.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,28728.13,28660.0,49.0,Western,Freelancer,2011,6
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Central,Corporate Employee,341,2
0.0,0.0,Female,bachelor's degree,married,5.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,47.11,47.0,Southern,Homemaker,1602,3
0.0,,Female,,married,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,42.0,Southern,Entrepreneur,4075,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Central,Freelancer,481,6
0.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,57.95,57.0,3.35,1.0,7.0,9.0,1.0,2.0,48.0,1.0,7.0,11920.0,11877.34,30.0,Eastern,Corporate Employee,2954,3
0.0,1.0,Male,high school,married - registered,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,9750.16,51.0,2.55,1.0,5.0,10.0,1.0,2.0,41.0,1.0,4.0,160150.0,158412.15,49.0,Southern,Entrepreneur,2305,0
0.0,1.0,Male,others,single,6.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,6.58,27.0,1.42,1.0,3.0,14.0,1.0,1.0,13.0,1.0,2.0,4103.0,6285.0,41.0,Eastern,Corporate Employee,3648,4
0.0,1.0,Male,bachelor's degree,single,9.0,7.0,7.0,1.0,5.0,1.0,0.0,1.0,58473.07,57.0,2.38,1.0,9.0,8.0,1.0,2.0,49.0,1.0,8.0,91889.56,81685.64,46.0,Central,Corporate Employee,3700,8
0.0,1.0,Female,bachelor's degree,single,5.0,3.0,8.0,3.0,0.0,0.0,0.0,1.0,24435.16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6610.67,20000.0,65.0,Central,Entrepreneur,2179,0
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,11200.4,41.0,4.56,1.0,8.0,10.0,1.0,3.0,31.0,3.0,7.0,15589.0,6696.0,43.0,Central,Homemaker,3035,5
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,324.9,115.0,4.11,1.0,12.0,9.0,1.0,2.0,106.0,1.0,11.0,5500.0,15524.25,27.0,Eastern,Corporate Employee,2797,5
0.0,0.0,Male,less than high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,56.63,31.0,2.21,1.0,4.0,9.0,1.0,1.0,22.0,1.0,3.0,2630.0,2574.0,28.0,Southern,Student,1272,2
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Central,Student,2329,3
0.0,1.0,Female,bachelor's degree,single,5.0,5.0,3.0,0.0,5.0,0.0,0.0,2.0,32571.72,36.0,1.89,1.0,5.0,17.0,1.0,2.0,19.0,1.0,3.0,49616.0,30406.94,41.0,Central,Corporate Employee,3740,3
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Northeastern,Entrepreneur,2340,0
0.0,0.0,Male,bachelor's degree,single,5.0,5.0,2.0,0.0,5.0,2.0,0.0,1.0,10595.42,135.0,4.35,2.0,7.0,11.0,1.0,2.0,124.0,2.0,7.0,14246.5,55579.19,30.0,Central,Corporate Employee,348,8
0.0,1.0,Male,bachelor's degree,married,9.0,9.0,4.0,4.0,4.0,1.0,0.0,3.0,31874.7,79.0,3.43,1.0,11.0,20.0,1.0,4.0,59.0,1.0,9.0,133480.16,116130.93,38.0,Eastern,Corporate Employee,2940,8
0.0,,Female,others,single,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3527.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Southern,Student,3942,1
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,Northern,Freelancer,3887,6
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,959.93,108.0,3.6,1.0,9.0,17.0,1.0,2.0,91.0,1.0,7.0,34817.5,37024.87,23.0,Central,Student,1424,5
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Other,3983,2
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,81218.67,5.0,1.25,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,36210.0,90000.0,54.0,Southern,Corporate Employee,633,3
0.0,,Male,,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.93,294.0,11.76,1.0,29.0,103.0,1.0,10.0,191.0,1.0,20.0,364021.0,374535.26,21.0,Central,Student,3617,4
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,36.0,Northeastern,Corporate Employee,1466,2
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,151800.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1686.0,0.0,33.0,Central,Homemaker,2147,1
1.0,,Male,bachelor's degree,married,4.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,380054.0,12.0,1.09,1.0,2.0,2.0,1.0,1.0,10.0,1.0,2.0,30000.0,5323.0,56.0,Southern,Entrepreneur,116,0
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,Southern,Student,3814,1
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Northeastern,Freelancer,1495,6
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1.09,42.0,3.0,1.0,7.0,7.0,1.0,2.0,35.0,1.0,6.0,77465.0,77464.51,33.0,Northern,Corporate Employee,1233,8
0.0,,Female,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,30.0,Central,Corporate Employee,3483,1
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,62.0,Central,Freelancer,1154,6
0.0,,Male,bachelor's degree,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Freelancer,2918,6
0.0,1.0,Female,master's degree,single,6.0,5.0,3.0,1.0,4.0,1.0,0.0,2.0,46291.8,24.0,1.71,1.0,4.0,1.0,1.0,1.0,23.0,1.0,4.0,40854.8,180522.18,71.0,Western,Professional,58,3
0.0,,Female,bachelor's degree,married,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Central,Corporate Employee,3363,3
0.0,0.0,Male,bachelor's degree,single,8.0,8.0,5.0,2.0,5.0,2.0,0.0,2.0,11210.4,407.0,13.57,1.0,29.0,214.0,1.0,16.0,193.0,1.0,19.0,1076432.99,1070949.39,30.0,Central,Entrepreneur,4296,8
0.0,,Female,others,others,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.49,17.0,2.43,1.0,5.0,7.0,1.0,2.0,10.0,1.0,3.0,18100.0,18101.0,34.0,Eastern,Corporate Employee,1736,1
0.0,0.0,Male,others,married,8.0,7.0,4.0,0.0,6.0,1.0,1.0,2.0,223.42,135.0,4.5,1.0,9.0,34.0,1.0,3.0,101.0,1.0,7.0,102270.0,102097.0,45.0,Central,Entrepreneur,3650,0
0.0,4.0,Female,others,married,11.0,9.0,10.0,3.0,8.0,1.0,1.0,5.0,5323872.32,228.0,8.44,2.0,24.0,53.0,1.0,5.0,175.0,1.0,23.0,3163853.86,3138776.23,71.0,Central,Entrepreneur,3922,0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,0.0,4.0,0.0,1.0,2.0,1121.4,93.0,3.32,1.0,8.0,20.0,1.0,4.0,73.0,1.0,6.0,57132.0,56692.96,35.0,Southern,Corporate Employee,2781,3
0.0,0.0,Male,vocational certificate/ diploma,single,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,50.0,Central,Corporate Employee,708,7
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Eastern,Corporate Employee,1094,2
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,14871.0,14871.0,31.0,Central,Corporate Employee,3339,2
0.0,,Female,others,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Northeastern,Corporate Employee,1377,1
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,217803.4,25.0,1.47,1.0,3.0,6.0,1.0,2.0,19.0,1.0,3.0,17520.0,45839.85,52.0,Central,Corporate Employee,73,8
0.0,0.0,Female,high school,single,4.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,478.91,103.0,3.43,1.0,10.0,30.0,1.0,3.0,73.0,1.0,7.0,66146.12,74420.41,36.0,Central,Corporate Employee,1923,5
0.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1872.64,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2000.0,900.0,62.0,Western,Homemaker,1765,5
0.0,,Female,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,60.0,Eastern,Homemaker,744,1
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Eastern,Student,2180,3
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Northeastern,Corporate Employee,1006,4
0.0,2.0,Female,bachelor's degree,others,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,52.0,Central,Entrepreneur,1191,0
0.0,0.0,Male,high school,single,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3500.0,3500.0,31.0,Northeastern,Corporate Employee,1126,2
0.0,0.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Northeastern,Entrepreneur,1242,8
1.0,1.0,Male,high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,301.42,12.0,2.0,1.0,6.0,2.0,2.0,2.0,10.0,1.0,4.0,1000.0,1390.0,63.0,Eastern,Corporate Employee,2158,2
0.0,,Female,bachelor's degree,single,7.0,6.0,3.0,1.0,5.0,1.0,0.0,1.0,5520.32,103.0,3.81,1.0,9.0,44.0,1.0,4.0,59.0,1.0,7.0,246423.6,243999.63,38.0,Central,Corporate Employee,2616,3
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,40.0,Central,Freelancer,999,6
0.0,0.0,Male,,married - registered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,Central,Corporate Employee,1578,4
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Freelancer,4164,6
0.0,1.0,Male,master's degree,single,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,48909.42,10.0,2.0,1.0,4.0,5.0,1.0,2.0,5.0,1.0,2.0,127900.0,79000.0,66.0,Northeastern,Corporate Employee,4073,8
0.0,1.0,Female,bachelor's degree,others,8.0,6.0,8.0,1.0,3.0,0.0,0.0,3.0,360840.65,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,54397.59,15305.0,71.0,Central,Corporate Employee,4337,3
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,87022.88,19.0,1.46,1.0,2.0,3.0,1.0,1.0,16.0,1.0,2.0,33077.0,21107.0,25.0,Central,Student,2690,8
0.0,0.0,Male,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Central,Corporate Employee,441,2
0.0,,Female,others,married,4.0,4.0,7.0,1.0,1.0,2.0,0.0,6.0,1660656.96,70.0,4.67,1.0,19.0,34.0,1.0,10.0,36.0,1.0,9.0,2285081.91,2046341.66,47.0,Northeastern,Entrepreneur,1101,0
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.0,Central,Student,650,4
0.0,,Male,bachelor's degree,single,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,4186.49,6.0,1.2,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,11000.0,9000.0,57.0,Central,Professional,1547,8
0.0,0.0,Male,master's degree,single,5.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,304597.78,15.0,1.25,1.0,2.0,2.0,1.0,1.0,13.0,1.0,2.0,25661.75,33677.3,29.0,Central,Corporate Employee,2692,8
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,2467.0,88.0,3.38,1.0,12.0,37.0,1.0,6.0,51.0,1.0,11.0,36100.0,33634.96,32.0,Southern,Corporate Employee,631,3
0.0,,Female,,single,3.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,251554.69,7.0,1.4,1.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,2750.0,1500.0,22.0,Northern,Student,673,1
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Student,1250,4
0.0,0.0,Male,bachelor's degree,single,5.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,133.11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,49.0,Central,Corporate Employee,483,8
0.0,1.0,Female,bachelor's degree,married - registered,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,3255.2,108.0,3.72,1.0,13.0,14.0,1.0,2.0,94.0,1.0,11.0,47838.61,68238.12,35.0,Northeastern,Corporate Employee,1585,3
0.0,,Male,,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,Southern,Entrepreneur,3948,4
0.0,0.0,Female,high school,married,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Central,Corporate Employee,1463,5
0.0,,Male,,,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,182.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Southern,Student,2978,4
0.0,0.0,Female,less than high school,separate,5.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,114407.33,9.0,1.29,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,26156.73,22533.93,59.0,Eastern,Homemaker,50,5
0.0,,Male,others,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Entrepreneur,3364,4
0.0,0.0,Female,less than high school,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,382445.47,27.0,2.08,1.0,5.0,6.0,1.0,3.0,21.0,1.0,5.0,13767.0,18656.0,28.0,Northeastern,Student,4008,5
0.0,0.0,Female,high school,single,5.0,5.0,3.0,0.0,4.0,1.0,0.0,1.0,799.73,153.0,5.67,1.0,12.0,34.0,1.0,3.0,119.0,1.0,10.0,31174.65,32134.67,40.0,Central,Corporate Employee,859,5
0.0,1.0,Female,bachelor's degree,married,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,40775.5,75.0,3.57,1.0,10.0,24.0,1.0,4.0,51.0,1.0,8.0,418200.0,379226.6,33.0,Northern,Entrepreneur,1073,0
0.0,,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Other,720,7
0.0,,Female,others,single,5.0,5.0,2.0,0.0,4.0,1.0,0.0,1.0,2158.23,88.0,3.03,1.0,7.0,29.0,1.0,3.0,59.0,1.0,6.0,58799.16,59929.89,28.0,Central,Professional,1661,1
0.0,1.0,Male,master's degree,married - registered,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,10240.1,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4188.0,6290.19,59.0,Central,Corporate Employee,1657,8
0.0,0.0,Male,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Northeastern,Entrepreneur,2681,2
0.0,1.0,Female,bachelor's degree,single,4.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,36105.18,104.0,3.35,1.0,16.0,34.0,1.0,11.0,70.0,1.0,5.0,295764.58,332503.11,41.0,Central,Corporate Employee,3270,3
0.0,1.0,Female,master's degree,married,5.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,788.34,140.0,4.52,1.0,15.0,42.0,1.0,5.0,98.0,1.0,15.0,820683.0,872081.08,75.0,Central,Entrepreneur,4324,0
0.0,0.0,Female,less than high school,married - registered,4.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,6166.45,76.0,3.45,1.0,12.0,18.0,1.0,3.0,58.0,1.0,9.0,99199.31,93634.08,47.0,Central,Corporate Employee,2511,5
0.0,,Female,,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,87476.98,95.0,3.52,1.0,8.0,68.0,1.0,6.0,27.0,1.0,3.0,120355.02,151887.02,32.0,Central,Unemployed,3704,1
0.0,,Male,others,married - registered,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,878995.25,26.0,1.37,1.0,4.0,3.0,1.0,1.0,23.0,1.0,3.0,79848.13,42548.17,59.0,Central,Corporate Employee,4132,8
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Eastern,Corporate Employee,1386,2
0.0,0.0,Female,bachelor's degree,married - registered,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.66,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,500.0,27.0,Northeastern,Entrepreneur,3502,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Freelancer,1400,6
0.0,1.0,Female,bachelor's degree,married,7.0,7.0,2.0,0.0,6.0,0.0,0.0,1.0,16632.31,35.0,2.33,1.0,5.0,8.0,1.0,2.0,27.0,1.0,5.0,23110.0,8132.0,50.0,Northeastern,Entrepreneur,1196,0
0.0,,Female,bachelor's degree,married - registered,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Southern,Corporate Employee,2953,3
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,8829.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Central,Professional,1799,8
0.0,,Female,others,married - registered,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,867.19,5.0,1.25,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5000.0,5385.83,43.0,Northern,Entrepreneur,1476,0
0.0,0.0,Female,less than high school,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,3328.94,43.0,2.26,1.0,6.0,10.0,1.0,2.0,33.0,1.0,6.0,30600.0,31070.05,25.0,Eastern,Student,3053,5
0.0,2.0,Male,others,married - registered,12.0,8.0,14.0,4.0,4.0,1.0,0.0,5.0,1589232.38,48.0,3.2,1.0,11.0,15.0,1.0,4.0,33.0,1.0,7.0,426197.0,462523.16,56.0,Southern,Corporate Employee,4047,8
0.0,2.0,Male,doctorate's degree,married,6.0,4.0,4.0,1.0,2.0,1.0,0.0,1.0,21431.51,6.0,1.2,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,22406.08,35000.0,57.0,Central,Professional,4234,8
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,22.0,Central,Student,2629,1
0.0,,Male,others,married - registered,6.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,749.79,218.0,7.03,1.0,20.0,176.0,1.0,19.0,42.0,1.0,4.0,66739.0,69020.0,41.0,Northeastern,Entrepreneur,2857,0
0.0,0.0,Male,bachelor's degree,married - registered,6.0,6.0,1.0,1.0,4.0,0.0,0.0,1.0,30445.29,67.0,2.68,1.0,5.0,8.0,1.0,1.0,59.0,1.0,4.0,81379.0,70027.1,41.0,Northeastern,Corporate Employee,1287,8
2.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Eastern,Corporate Employee,350,5
3.0,1.0,Male,high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7718.14,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11500.0,4000.0,57.0,Central,Freelancer,2365,6
