Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,cluster,merged_cluster
0.0,0.0,Male,bachelor's degree,married - registered,6.0,6.0,1.0,1.0,4.0,0.0,0.0,1.0,30445.29,67.0,2.68,1.0,5.0,8.0,1.0,1.0,59.0,1.0,4.0,81379.0,70027.1,41.0,Northeastern,Corporate Employee,0,0
2.0,0.0,Female,high school,married,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Eastern,Corporate Employee,0,0
3.0,1.0,Male,high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,7718.14,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11500.0,4000.0,57.0,Central,Freelancer,0,0
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Freelancer,0,0
0.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11576.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Eastern,Student,0,0
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Eastern,Corporate Employee,0,0
0.0,0.0,Female,others,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,22.0,52.0,2.74,1.0,6.0,23.0,1.0,3.0,29.0,1.0,3.0,16596.0,16610.0,24.0,Central,Student,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,27.0,Central,Student,0,0
0.0,0.0,Male,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.0,Northern,Corporate Employee,0,0
0.0,1.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Central,Freelancer,0,0
0.0,0.0,Male,vocational certificate,married - registered,5.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,1053.54,65.0,2.24,1.0,7.0,9.0,1.0,1.0,56.0,1.0,6.0,25841.0,25314.0,29.0,Southern,Corporate Employee,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,6.0,6.0,1.0,0.0,7.0,0.0,1.0,1.0,120.09,13.0,2.17,1.0,4.0,9.0,1.0,3.0,4.0,1.0,1.0,3765.0,3786.02,40.0,Eastern,Freelancer,0,0
0.0,,Female,others,married - registered,5.0,5.0,2.0,1.0,2.0,1.0,0.0,1.0,1422.73,9.0,1.29,1.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,2396.27,2700.0,39.0,Northeastern,Entrepreneur,0,0
0.0,,Male,vocational certificate,married - registered,4.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.17,152.0,5.24,2.0,14.0,46.0,1.0,3.0,106.0,1.0,12.0,44640.0,44640.4,38.0,Central,Corporate Employee,0,0
0.0,,Female,,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1.72,7.0,1.4,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,3000.0,3200.0,23.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Northeastern,Student,0,0
0.0,,Male,bachelor's degree,single,4.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.12,6.0,3.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,6714.73,6754.73,47.0,Central,Professional,0,0
0.0,0.0,Male,vocational certificate,single,5.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,2097.96,27.0,1.8,1.0,4.0,6.0,1.0,1.0,21.0,1.0,3.0,18137.0,18925.08,34.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,34.0,Northeastern,Freelancer,0,0
0.0,,Female,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,58.0,Eastern,Freelancer,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,33.0,Western,Student,0,0
0.0,0.0,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,0,0
1.0,1.0,Female,bachelor's degree,others,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,1.71,1.0,2.0,5.0,1.0,1.0,7.0,1.0,1.0,38500.0,38593.22,43.0,Central,Corporate Employee,0,0
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.0,Central,Student,0,0
0.0,0.0,Female,less than high school,single,5.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,250.42,59.0,2.68,1.0,8.0,27.0,1.0,4.0,32.0,1.0,5.0,48770.0,49739.97,30.0,Northern,Corporate Employee,0,0
1.0,0.0,Male,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,45.0,Eastern,Corporate Employee,0,0
0.0,1.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,46.0,Northeastern,Corporate Employee,0,0
0.0,,Female,bachelor's degree,single,4.0,4.0,5.0,0.0,4.0,1.0,0.0,2.0,0.0,10.0,1.67,1.0,2.0,4.0,1.0,1.0,6.0,1.0,2.0,29113.0,29113.0,38.0,Central,Corporate Employee,0,0
0.0,,Female,,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,212.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,Eastern,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,single,6.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,281.81,5.0,1.67,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,9500.0,11380.0,47.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Freelancer,0,0
0.0,0.0,Male,high school,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,465978.35,71.0,2.54,1.0,5.0,4.0,1.0,1.0,67.0,1.0,4.0,260000.0,19139.0,27.0,Central,Student,5,5
0.0,1.0,Male,others,married - registered,6.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Central,Corporate Employee,0,0
0.0,,Male,others,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50.0,Northern,Entrepreneur,0,0
1.0,2.0,Male,less than high school,widow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,54.0,Southern,Entrepreneur,0,0
0.0,0.0,Male,vocational certificate,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29.0,Southern,Freelancer,0,0
1.0,2.0,Male,bachelor's degree,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,59.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,4.0,4.0,3.0,0.0,3.0,1.0,0.0,3.0,0.08,30.0,2.31,1.0,4.0,9.0,1.0,2.0,21.0,1.0,3.0,3507.0,3518.63,27.0,Southern,Corporate Employee,0,0
0.0,,Female,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,37.0,Southern,Other,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,33.0,Northern,Entrepreneur,0,0
0.0,1.0,Female,master's degree,married,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1346362.18,22.0,1.57,1.0,4.0,5.0,1.0,2.0,17.0,1.0,2.0,549407.36,488262.6,55.0,Central,Professional,5,5
0.0,,Male,,married - registered,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,36.0,Eastern,Corporate Employee,0,0
2.0,0.0,Female,vocational certificate/ diploma,married - registered,6.0,6.0,2.0,1.0,5.0,1.0,0.0,1.0,64865.24,78.0,2.52,1.0,6.0,40.0,1.0,4.0,38.0,1.0,5.0,178404.0,159083.82,58.0,Central,Corporate Employee,0,0
0.0,3.0,Male,high school,single,8.0,8.0,3.0,3.0,5.0,1.0,0.0,2.0,91767.59,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,35000.0,27109.0,50.0,Eastern,Entrepreneur,0,0
0.0,0.0,Male,bachelor's degree,married - registered,8.0,7.0,5.0,1.0,5.0,1.0,0.0,2.0,4309.74,61.0,3.05,1.0,10.0,20.0,1.0,4.0,41.0,1.0,6.0,43093.73,40473.2,46.0,Central,Corporate Employee,0,0
0.0,,Male,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,15336.5,58.0,3.05,1.0,9.0,38.0,1.0,8.0,20.0,1.0,5.0,16360.0,15507.92,33.0,Western,Student,0,0
0.0,1.0,Female,master's degree,single,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,49.0,Central,Other,0,0
0.0,,Female,bachelor's degree,married,8.0,7.0,3.0,2.0,3.0,1.0,0.0,1.0,4501.54,113.0,4.19,1.0,13.0,18.0,1.0,4.0,95.0,1.0,9.0,86902.0,88675.45,45.0,Central,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,single,6.0,6.0,2.0,3.0,7.0,1.0,0.0,2.0,1.07,169.0,7.35,1.0,19.0,28.0,1.0,5.0,141.0,1.0,17.0,86888.87,86888.56,38.0,Central,Corporate Employee,0,0
0.0,,Female,bachelor's degree,married - registered,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1459.14,49.0,2.58,1.0,7.0,27.0,1.0,4.0,22.0,1.0,3.0,82765.0,84238.8,64.0,Northeastern,Corporate Employee,0,0
0.0,,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,43.0,Central,Freelancer,0,0
0.0,0.0,Male,vocational certificate,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,24.04,18.0,2.25,1.0,4.0,6.0,1.0,3.0,12.0,1.0,3.0,2412.0,2388.0,25.0,Eastern,Unemployed,0,0
0.0,,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,Southern,Student,0,0
0.0,0.0,Female,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,42.0,Central,Corporate Employee,0,0
0.0,0.0,Female,vocational certificate,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Northern,Corporate Employee,0,0
0.0,0.0,Male,others,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,2003.13,31.0,3.88,1.0,8.0,8.0,1.0,3.0,23.0,1.0,7.0,40768.06,38801.65,27.0,Central,Corporate Employee,0,0
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,62840.83,48.0,2.82,1.0,8.0,16.0,1.0,5.0,32.0,1.0,5.0,129255.21,149824.14,44.0,Southern,Corporate Employee,0,0
0.0,1.0,Male,less than high school,married,4.0,4.0,1.0,0.0,3.0,3.0,0.0,1.0,49.29,9.0,3.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,3.0,10202.0,10402.0,47.0,Central,Freelancer,0,0
0.0,1.0,Male,bachelor's degree,married,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,391438.98,42.0,2.33,1.0,6.0,8.0,1.0,2.0,34.0,1.0,5.0,1130815.3,757261.15,49.0,Central,Corporate Employee,4,4
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,14667.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2000.0,0.0,52.0,Northeastern,Unemployed,0,0
0.0,,Female,,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,47.0,Central,Corporate Employee,0,0
0.0,,Male,master's degree,single,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,2303.73,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30000.0,30000.0,60.0,Central,Entrepreneur,0,0
0.0,0.0,Female,high school,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.67,49.0,2.23,1.0,6.0,18.0,1.0,3.0,31.0,1.0,3.0,3863.0,4865.0,28.0,Central,Corporate Employee,0,0
0.0,,Female,,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Central,Unemployed,0,0
0.0,,Male,,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,Central,Freelancer,0,0
0.0,0.0,Male,vocational certificate/ diploma,married - registered,4.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,199.05,35.0,1.52,1.0,4.0,5.0,1.0,1.0,30.0,1.0,4.0,28800.0,28729.72,38.0,Eastern,Corporate Employee,0,0
1.0,0.0,Female,high school,married,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,359.13,61.0,3.05,1.0,8.0,15.0,1.0,2.0,46.0,1.0,7.0,14087.0,14385.0,44.0,Eastern,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,married,7.0,7.0,2.0,1.0,6.0,0.0,0.0,1.0,257014.66,30.0,1.88,1.0,5.0,4.0,1.0,1.0,26.0,1.0,4.0,314310.0,126576.99,47.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,3.0,3.0,3.0,0.0,4.0,1.0,0.0,3.0,3.72,74.0,3.52,1.0,22.0,21.0,1.0,7.0,53.0,1.0,15.0,45863.2,45867.0,26.0,Eastern,Corporate Employee,0,0
0.0,,Male,bachelor's degree,married - non registered,5.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.04,12.0,4.0,1.0,9.0,5.0,1.0,4.0,7.0,1.0,5.0,19543.0,19637.0,31.0,Central,Corporate Employee,0,0
0.0,,Female,bachelor's degree,single,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,21570.87,4.0,1.33,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,15000.0,17000.0,48.0,Central,Corporate Employee,0,0
0.0,,Male,others,single,3.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,503.93,6.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,100800.0,100800.0,31.0,Central,Corporate Employee,0,0
0.0,,Male,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,62.0,Central,Freelancer,0,0
1.0,1.0,Male,master's degree,married,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,12999.92,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4332.94,50.0,Eastern,Entrepreneur,0,0
0.0,0.0,Male,others,others,5.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,2.58,27.0,2.45,1.0,8.0,7.0,1.0,2.0,20.0,1.0,6.0,25280.25,22277.76,30.0,Eastern,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Central,Freelancer,0,0
0.0,,Female,others,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,123.56,3.0,1.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2482.0,2505.0,60.0,Southern,Corporate Employee,0,0
0.0,0.0,Female,high school,married,5.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,1560.42,122.0,4.21,1.0,11.0,67.0,1.0,7.0,55.0,1.0,5.0,68399.0,67072.43,46.0,Western,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,37.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,married,5.0,5.0,3.0,0.0,4.0,1.0,0.0,2.0,410356.42,8.0,1.6,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,39343.88,31915.15,62.0,Central,Corporate Employee,0,0
0.0,0.0,Female,vocational certificate/ diploma,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,51.0,Southern,Entrepreneur,0,0
0.0,,Male,others,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,32.0,Northeastern,Student,0,0
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,24.0,4.0,2.0,6.0,12.0,1.0,3.0,12.0,1.0,3.0,21759.56,21759.56,39.0,Northeastern,Corporate Employee,0,0
0.0,,Female,,single,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,153.35,89.0,5.56,2.0,15.0,44.0,1.0,7.0,45.0,1.0,9.0,10881.74,10731.2,32.0,Northern,Entrepreneur,0,0
1.0,1.0,Female,bachelor's degree,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,63.0,Central,Entrepreneur,0,0
0.0,0.0,Male,bachelor's degree,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,9090.94,68.0,2.52,1.0,7.0,33.0,1.0,4.0,35.0,1.0,4.0,66088.65,89076.78,30.0,Southern,Corporate Employee,0,0
0.0,0.0,Male,high school,married,4.0,4.0,2.0,0.0,4.0,1.0,0.0,2.0,2.62,41.0,2.56,1.0,6.0,15.0,1.0,3.0,26.0,1.0,3.0,13464.0,13479.0,50.0,Central,Entrepreneur,0,0
0.0,1.0,Female,less than high school,single,6.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0,9893.46,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3000.0,4000.0,44.0,Northeastern,Entrepreneur,0,0
0.0,,Female,,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,314.78,25.0,2.27,1.0,5.0,12.0,1.0,3.0,13.0,1.0,2.0,25900.0,25843.0,48.0,Western,Corporate Employee,0,0
0.0,,Female,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,74.0,Central,Professional,0,0
0.0,0.0,Female,bachelor's degree,married,5.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,250.03,22.0,1.69,1.0,4.0,5.0,1.0,2.0,17.0,1.0,3.0,29000.0,41014.0,45.0,Central,Corporate Employee,0,0
0.0,,Male,others,others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,Northeastern,Student,0,0
0.0,0.0,Female,high school,single,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1157.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,167.0,0.0,27.0,Northern,Entrepreneur,0,0
0.0,0.0,Male,vocational certificate/ diploma,widow,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,27061.37,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,8000.0,55.0,Northeastern,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,married - non registered,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,155.75,132.0,4.89,1.0,18.0,34.0,1.0,4.0,98.0,1.0,14.0,41491.01,41974.75,27.0,Northeastern,Corporate Employee,0,0
0.0,0.0,Male,high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,35.0,Central,Corporate Employee,0,0
0.0,0.0,Male,vocational certificate/ diploma,single,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,200.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,Southern,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,married - registered,6.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,13972.23,77.0,3.08,1.0,10.0,26.0,1.0,5.0,51.0,1.0,8.0,85208.0,76210.4,30.0,Northeastern,Professional,0,0
0.0,,Female,others,single,5.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,686.21,97.0,3.88,1.0,11.0,32.0,1.0,4.0,65.0,1.0,7.0,15823.33,16427.5,25.0,Northern,Student,0,0
0.0,1.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,39.0,Central,Corporate Employee,0,0
2.0,0.0,Female,less than high school,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,25046.61,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,599.0,64.0,Northeastern,Freelancer,0,0
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,30596.22,77.0,2.75,1.0,7.0,40.0,1.0,6.0,37.0,1.0,4.0,67403.0,95016.0,49.0,Northeastern,Corporate Employee,0,0
,,Female,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,61.0,Northeastern,Entrepreneur,0,0
0.0,0.0,Male,others,married - registered,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,44.0,Eastern,Entrepreneur,0,0
0.0,0.0,Female,high school,single,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,268.0,9.93,2.0,21.0,178.0,1.0,15.0,90.0,1.0,9.0,36168.65,36168.65,28.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,single,3.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,96430.1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.26,1.39,41.0,Northern,Freelancer,0,0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,600.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Southern,Corporate Employee,0,0
0.0,0.0,Female,bachelor's degree,single,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,112662.04,29.0,2.42,1.0,9.0,0.0,0.0,0.0,29.0,1.0,9.0,0.0,10628.43,33.0,Central,Unemployed,0,0
1.0,,Female,high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,48.0,Central,Corporate Employee,0,0
0.0,1.0,Male,bachelor's degree,single,8.0,6.0,8.0,2.0,4.0,1.0,0.0,2.0,138856.69,13.0,1.63,1.0,4.0,4.0,1.0,3.0,9.0,1.0,2.0,246771.61,139275.2,51.0,Central,Entrepreneur,0,0
0.0,,Male,others,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,31.0,Central,Corporate Employee,0,0
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,0.2,24.0,2.4,1.0,5.0,9.0,1.0,2.0,15.0,1.0,4.0,12250.0,12658.0,26.0,Central,Corporate Employee,0,0
2.0,0.0,Female,less than high school,married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,38.0,Central,Corporate Employee,0,0
0.0,,Male,bachelor's degree,married - registered,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,162.87,99.0,3.81,1.0,7.0,26.0,1.0,2.0,73.0,1.0,6.0,127490.0,128642.54,46.0,Northeastern,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,9055.01,147.0,5.07,1.0,17.0,55.0,1.0,11.0,92.0,1.0,8.0,401933.71,401576.18,32.0,Central,Entrepreneur,4,4
0.0,0.0,Female,bachelor's degree,married,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3040.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2000.0,0.0,48.0,Central,Freelancer,0,0
0.0,,Male,others,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,110000.01,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,110000.0,0.0,23.0,Central,Student,0,0
0.0,1.0,Male,master's degree,single,6.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,59557.1,23.0,1.64,1.0,5.0,6.0,1.0,1.0,17.0,1.0,4.0,210600.0,156042.9,44.0,Central,Corporate Employee,0,0
0.0,0.0,Male,bachelor's degree,single,5.0,4.0,4.0,0.0,4.0,1.0,0.0,2.0,20115.41,36.0,2.0,1.0,5.0,20.0,1.0,3.0,16.0,1.0,2.0,32057.83,21272.0,36.0,Western,Corporate Employee,0,0
0.0,0.0,Male,others,single,6.0,6.0,1.0,0.0,5.0,0.0,0.0,1.0,2427.79,34.0,1.89,1.0,4.0,8.0,1.0,2.0,26.0,1.0,4.0,9521.0,7100.38,30.0,Central,Corporate Employee,0,0
0.0,,Female,others,others,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.06,22.0,2.0,2.0,2.0,11.0,1.0,1.0,11.0,1.0,1.0,1100.0,1100.0,24.0,Northeastern,Student,0,0
0.0,0.0,Female,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3006.43,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3500.0,500.0,26.0,Northeastern,Student,0,0
0.0,0.0,Male,others,single,6.0,6.0,5.0,1.0,2.0,1.0,0.0,1.0,1859.99,46.0,2.0,1.0,4.0,8.0,1.0,1.0,38.0,1.0,3.0,20535.0,36796.71,33.0,Central,Entrepreneur,0,0
0.0,0.0,Female,bachelor's degree,single,5.0,5.0,4.0,0.0,3.0,1.0,0.0,1.0,246065.0,13.0,1.3,1.0,3.0,1.0,1.0,1.0,12.0,1.0,3.0,100.0,54776.22,44.0,Central,Corporate Employee,0,0
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,1647.26,52.0,2.36,1.0,5.0,15.0,1.0,2.0,37.0,1.0,4.0,25980.0,26974.28,30.0,Northeastern,Student,0,0
