Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,Demog Summary
0.0,Unknown,Female,others,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,76.91,30.0,2.14,1.0,6.0,6.0,1.0,1.0,24.0,1.0,5.0,28893.67,29889.0,32,Northeastern,Corporate Employee,3459,"This customer represents an early-career professional female working in the corporate sector, residing in the bustling Northeastern region. At 32 years old, she is navigating her career and personal growth as a single individual without children. With an educational background outside traditional categories, she brings a unique perspective to her professional and personal endeavors, reflecting a dynamic and independent lifestyle."
0.0,1.0,Male,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Eastern,Corporate Employee,966,"This individual is a 39-year-old single male who works as a corporate employee in the Eastern region. With a vocational certificate or diploma as his educational foundation, he is likely focused on practical skills and career advancement. His current stage of life is characterized by independence, as he has no children and is not married, allowing him to dedicate significant time to personal and professional growth."
0.0,0.0,Female,high school,married,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Central,Freelancer,529,"This customer represents a mid-life female freelancer residing in the Central region, whose high school education has likely shaped her adaptable and self-driven career path. As someone who is married but without children, she may have more flexibility to focus on personal and professional pursuits, balancing her commitments with the independence her occupation affords."
0.0,1.0,Female,bachelor's degree,married,10.0,6.0,14.0,4.0,3.0,1.0,0.0,3.0,9891454.12,9.0,1.5,1.0,3.0,4.0,1.0,2.0,5.0,1.0,3.0,243399.63,88547.41,47,Central,Corporate Employee,423,"This individual reflects a mid-career professional woman working in the corporate sector, residing in the Central region. At 47 years old, she brings the perspective of a seasoned professional with a bachelor's degree, which likely supports her career trajectory. Married but without children, her household dynamics may allow for a focus on personal and professional growth, as well as discretionary spending."
0.0,Unknown,Male,Unknown,married - registered,5.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0,3221.75,58.0,2.52,1.0,7.0,15.0,1.0,4.0,43.0,1.0,4.0,248505.0,260502.0,53,Eastern,Entrepreneur,3591,"This individual is a seasoned male entrepreneur in his early 50s, residing in the Eastern region. With an unknown educational background, he has built a professional life characterized by independence and initiative. Married and in a registered partnership, he navigates his personal life without the responsibilities of children, allowing him to focus on his business ventures and other pursuits."
0.0,0.0,Male,vocational certificate/ diploma,married,5.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,1650.28,8.0,1.33,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,19798.5,20276.0,48,Eastern,Corporate Employee,1378,"This individual is a mid-life male corporate professional residing in the Eastern region. With a vocational certificate or diploma as his educational foundation, he has likely cultivated a practical skillset that complements his career in the corporate sector. Married but without children, his household dynamics may allow for a focus on personal and professional pursuits."
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,2.0,3.0,3.0,1.0,0.0,2.0,318.68,199.0,6.63,1.0,24.0,120.0,1.0,8.0,79.0,1.0,16.0,219701.66,254294.8,34,Central,Corporate Employee,3151,"This customer is a career-focused 34-year-old woman working as a corporate employee in the Central region. With a bachelor's degree, she is likely to value professional growth and opportunities for advancement. Being single and without children, her lifestyle may center around personal development, social connections, and experiences that align with her independent and ambitious outlook."
0.0,0.0,Male,high school,married - non registered,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,Central,Corporate Employee,3048,"This individual embodies a seasoned, middle-aged male corporate professional residing in the Central region. With a high school education as his academic foundation, he has built a career in the structured environment of the corporate sector. Married in a non-registered partnership, he and his spouse have chosen a child-free lifestyle, allowing for a focus on personal and professional pursuits."
0.0,Unknown,Female,others,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,12536.25,98.0,4.26,1.0,15.0,74.0,1.0,13.0,24.0,1.0,4.0,30420.0,46072.5,46,Northern,Corporate Employee,2665,"This individual represents a mid-career professional woman working in the corporate sector, residing in the Northern region. With a non-traditional educational background, she brings a unique perspective to her field. As a single adult without children, her lifestyle likely emphasizes personal growth, career advancement, and independent living."
0.0,0.0,Male,high school,single,4.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,23883.75,24.0,1.5,1.0,3.0,4.0,1.0,2.0,20.0,1.0,3.0,41507.65,31991.1,36,Central,Corporate Employee,2182,"This customer represents an early-career professional male working in the corporate sector, residing in the Central region. With a high school education as his academic foundation, he is navigating his career and personal growth as a single individual. Without children, his lifestyle likely allows for flexibility and a focus on career advancement or personal interests."
0.0,Unknown,Male,others,single,4.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,16421.84,106.0,3.79,1.0,11.0,24.0,1.0,3.0,82.0,1.0,9.0,77042.0,65669.0,32,Northeastern,Corporate Employee,384,"This individual represents a young, career-focused male working as a corporate employee in the bustling Northeastern region. With a non-traditional educational background, he has carved out a professional path that reflects adaptability and ambition. Currently single and without children, his lifestyle suggests a focus on personal growth and career advancement, aligning with the flexibility and independence of his life stage."
0.0,1.0,Female,master's degree,single,6.0,6.0,1.0,1.0,5.0,1.0,0.0,1.0,42377.41,142.0,5.07,1.0,16.0,44.0,1.0,4.0,98.0,1.0,13.0,125050.79,140360.93,40,Central,Corporate Employee,2233,"This customer represents a mid-career professional female working in the corporate sector, residing in the Central region. With a master’s degree, she is likely to value intellectual growth and career advancement. As a single individual with no children, her lifestyle may lean toward personal development, travel, or social engagement, reflecting a focus on independence and self-fulfillment."
0.0,1.0,Female,bachelor's degree,single,6.0,6.0,1.0,1.0,4.0,1.0,0.0,1.0,11007.71,168.0,5.6,1.0,16.0,38.0,1.0,4.0,130.0,1.0,14.0,147610.67,155003.66,36,Northern,Professional,1106,"This customer represents an early-career professional woman based in the Northern region, navigating life as a single individual with no children. With a bachelor's degree shaping her educational foundation, she is likely focused on advancing her career in a professional field. Her current stage in life suggests a blend of independence and ambition, with priorities that may lean toward personal growth, career development, and exploring opportunities for travel or self-enrichment."
0.0,0.0,Male,high school,married - registered,6.0,6.0,1.0,0.0,5.0,0.0,0.0,1.0,2852.04,127.0,4.54,1.0,9.0,22.0,1.0,3.0,105.0,1.0,7.0,537000.0,553185.0,55,Southern,Entrepreneur,3539,"This individual embodies a seasoned male entrepreneur residing in the Southern region, navigating life with the stability of a registered marriage. With a high school education forming the foundation of his career, he has channeled his skills into building and managing his own ventures. At 55 years old, he is in a mature phase of life, balancing professional pursuits with a child-free household, allowing for a focus on personal and business growth."
1.0,1.0,Female,bachelor's degree,married,6.0,6.0,3.0,2.0,4.0,0.0,0.0,2.0,394512.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,7500.0,308637.15,47,Northeastern,Entrepreneur,3369,"This customer represents an experienced, mid-life female entrepreneur based in the Northeastern region, combining the strategic mindset of a bachelor's degree education with the dynamic demands of running her own business. As a married individual with one child, she balances professional ambitions with family responsibilities, reflecting a lifestyle that blends career-driven focus with personal commitments."
0.0,Unknown,Male,others,others,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,254.95,193.0,6.23,1.0,14.0,59.0,1.0,6.0,134.0,1.0,10.0,72578.34,72819.66,24,Central,Student,2991,"This individual embodies the profile of a young adult male navigating academic pursuits as a student in the Central region. With an educational background categorized as ""others,"" he is likely exploring diverse learning paths outside traditional frameworks. Unmarried and without children, his lifestyle reflects a focus on personal growth and career preparation, unencumbered by familial responsibilities."
0.0,0.0,Female,others,married - registered,5.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,6.58,129.0,4.61,1.0,10.0,49.0,1.0,4.0,80.0,2.0,6.0,26983.0,27171.75,34,Eastern,Entrepreneur,1513,"This customer represents an ambitious, early-career female entrepreneur based in the Eastern region. With a non-traditional educational background, she has carved out a path of independence and innovation in her professional life. Married and in her mid-30s, she is currently focused on her career and personal growth, with no children at this stage."
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,741785.52,4.0,1.33,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,317.0,330.08,35,Northern,Student,1227,"This customer represents a mid-career, single female pursuing academic growth as a student in the Northern region. With a bachelor's degree shaping her educational background, she is focused on intellectual development and professional aspirations. Her current life stage is defined by independence and flexibility, as she navigates her goals without the responsibilities of children or a partner."
0.0,1.0,Female,vocational certificate/ diploma,single,3.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1109255.26,39.0,1.95,1.0,5.0,12.0,1.0,3.0,27.0,1.0,3.0,983611.85,341361.12,45,Central,Corporate Employee,1423,"This customer represents a mid-career female corporate professional residing in the central region, equipped with a vocational certificate or diploma that supports her specialized skill set. As a single individual with no children, she likely enjoys a focused lifestyle, balancing career ambitions with personal pursuits. Her demographic profile suggests a stable, independent life stage, where professional growth and self-development may be key priorities."
0.0,1.0,Male,bachelor's degree,married,5.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,262216.44,4.0,1.33,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,156000.0,6050.0,37,Southern,Entrepreneur,3175,"This individual represents a mid-career male entrepreneur residing in the Southern region, balancing the demands of his professional pursuits with the opportunities afforded by his bachelor's degree education. As a married man without children, he is likely focused on personal and professional growth, leveraging his skills and resources to build a stable and prosperous future."
