CUST_ID,Number of Children,Age,Gender,Education level,Marital status,Region,Occupation Group,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services,finance_t0,financial_services_t0,home_lifestyle_t0,loan_t0,shopping_t0,utility_t0,health_and_care_t0,transport_travel_t0,leisure_t0,public_services_t0
3833,0.0,40,Female,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,302.61,0.0,1209.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,0.0,0.0
3839,0.0,49,Female,bachelor's degree,single,Central,Corporate Employee,17671.0,465.14,161.15,161.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18294.0,0.0,0.0,0.0,0.0,0.0,0.0
3840,0.0,37,Female,bachelor's degree,single,Western,Freelancer,232.0,387.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5765.41,0.0,0.0,0.0,0.0
3841,1.0,40,Female,bachelor's degree,married,Central,Entrepreneur,0.0,0.0,0.0,0.0,0.0,598.0,6950.0,0.0,0.0,0.0,9509.0,0.0,10292.0,0.0,1235.0,0.0,0.0,0.0,1650.0,0.0
3844,0.0,57,Female,others,single,Central,Corporate Employee,0.0,0.0,0.0,23400.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
3857,0.0,40,Female,bachelor's degree,married,Central,Corporate Employee,0.0,1304.33,22166.68,986.0,0.0,0.0,692.8,0.0,0.0,0.0,0.0,0.0,117.0,9400.0,0.0,3097.65,0.0,0.0,60.0,0.0
3860,0.0,37,Female,bachelor's degree,married,Central,Entrepreneur,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
3865,0.0,28,Male,bachelor's degree,single,Northern,Corporate Employee,3458.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.93,0.0,0.0,0.0,1294.93,0.0,0.0,0.0,0.0,0.0
3880,0.0,34,Male,bachelor's degree,single,Central,Corporate Employee,3685.66,175.48,858.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.3,0.0,0.0,0.0,0.0,175.48,0.0,0.0,0.0,0.0
3888,0.0,30,Male,bachelor's degree,single,Central,Professional,6437.46,0.0,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.0,0.0,100.0,3206.0,0.0,0.0,10.0,0.0,0.0,0.0
3897,0.0,46,Male,bachelor's degree,single,Central,Corporate Employee,16652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.88,0.0
3898,0.0,45,Male,bachelor's degree,single,Southern,Entrepreneur,0.0,97.58,5683.6,5903.6,0.0,0.0,0.0,0.0,0.0,0.0,1601.94,0.0,0.0,0.0,1601.94,1014.4699999999999,0.0,0.0,0.0,0.0
3910,0.0,48,Female,bachelor's degree,single,Southern,Corporate Employee,5366.0,0.0,1140.17,0.0,0.0,0.0,161.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
3911,0.0,37,Female,others,single,Central,Entrepreneur,0.0,427.41,178.0,2530.25,23515.33,174.25,39.0,0.0,348.0,0.0,0.0,18215.84,590.0,0.0,0.0,411.37,857.0,0.0,881.0,0.0
3924,0.0,51,Male,high school,married,Central,Entrepreneur,2950.0,1708.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.66,0.0,204.73,0.0,0.0
3936,0.0,43,Male,bachelor's degree,single,Eastern,Corporate Employee,59194.38,2639.69,1513.37,1.0,0.0,0.0,0.0,0.0,0.0,211.0,1330.0,0.0,0.0,0.0,1330.0,996.38,0.0,0.0,0.0,2541.73
3937,0.0,55,Female,less than high school,married,Eastern,Corporate Employee,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,0.0,0.0,0.0
3943,0.0,32,Male,vocational certificate,single,Western,Corporate Employee,9358.29,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.0,0.0,132.0,795.79,0.0,0.0,0.0,0.0
3946,0.0,30,Female,others,single,Central,Professional,0.0,0.0,5183.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
3952,0.0,39,Female,bachelor's degree,married,Central,Corporate Employee,0.0,100.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,838.0,110.05,738.0,0.0,0.0,0.0
3962,0.0,26,Female,high school,single,Central,Student,894.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,523.25,150.75,0.0,0.0,0.0,0.0
3968,0.0,54,Female,less than high school,married,Central,Entrepreneur,0.0,1067.86,0.0,0.0,640.0,0.0,0.0,0.0,0.0,100.0,0.0,1157.0,0.0,0.0,0.0,2349.72,0.0,0.0,0.0,0.0
3979,0.0,31,Male,bachelor's degree,married,Central,Other,0.0,0.0,0.0,1108.75,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,5558.0,0.0,0.0
3981,0.0,58,Female,master's degree,single,Central,Corporate Employee,14079.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11990.0,0.0,0.0,0.0,0.0,0.0
3990,0.0,31,Female,bachelor's degree,single,Central,Corporate Employee,0.0,1112.8,2924.0,1864.0,0.0,299.0,0.0,0.0,0.0,0.0,22573.08,0.0,0.0,0.0,22573.08,140.0,0.0,0.0,0.0,0.0
3995,0.0,59,Female,less than high school,married,Central,Unemployed,0.0,451.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077.1899999999996,0.0,0.0,0.0,0.0
4009,0.0,42,Male,vocational certificate,single,Southern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.58,0.0,0.0,0.0,0.0
4021,0.0,29,Male,vocational certificate,married,Northeastern,Professional,0.0,0.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.0,0.0,0.0,0.0,0.0,0.0
4029,0.0,24,Female,others,single,Southern,Student,0.0,0.0,3279.0,759.0,0.0,0.0,119.0,0.0,0.0,0.0,1220.14,0.0,50.0,0.0,1220.14,0.0,0.0,0.0,0.0,0.0
4038,2.0,49,Female,high school,married,Central,Corporate Employee,2000.0,1707.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10499.97,0.0,0.0,0.0,469.3,0.0,0.0,0.0,0.0
4046,0.0,37,Female,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,4698.51,4198.51,0.0,0.0,311.0,0.0,0.0,0.0,1900.0,0.0,0.0,11808.84,0.0,528.5,0.0,0.0,0.0,0.0
4047,0.0,58,Male,others,single,Southern,Corporate Employee,25144.25,86.03,27772.25,26898.17,0.0,999.0,0.0,0.0,0.0,0.0,26390.2,0.0,0.0,0.0,11390.2,0.0,0.0,0.0,0.0,0.0
4056,0.0,44,Female,high school,single,Northeastern,Entrepreneur,0.0,1741.96,109.0,41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0
4058,0.0,57,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,7790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015.0,0.0,0.0,0.0,0.0,0.0
4060,0.0,54,Female,vocational certificate,single,Central,Corporate Employee,6763.0,9081.97,0.0,0.0,0.0,0.0,10737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90739.25,14808.529999999999,0.0,0.0,0.0,0.0
4061,0.0,60,Female,high school,divorce,Central,Freelancer,63004.0,12416.68,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1438.0,800.0,29092.0,0.0,67708.15,0.0,0.0,0.0,0.0
4065,0.0,59,Male,high school,married,Central,Entrepreneur,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101810.0,0.0,0.0,0.0,0.0,0.0
4076,0.0,34,Female,high school,single,Central,Corporate Employee,6430.13,1617.48,200.0,2000.0,0.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0
4081,0.0,40,Female,vocational certificate,married,Northeastern,Entrepreneur,10266.0,481.5,653.01,0.0,0.0,0.0,59357.0,0.0,0.0,0.0,0.0,0.0,6384.0,10316.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,0.0,29,Female,bachelor's degree,single,Northeastern,Corporate Employee,416.48,0.0,10066.04,9792.12,0.0,0.0,0.0,0.0,0.0,0.0,1231.38,0.0,0.0,0.0,1906.38,332.26,0.0,0.0,0.0,0.0
4089,0.0,34,Female,bachelor's degree,married,Southern,Corporate Employee,0.0,0.0,1125.58,1125.58,0.0,0.0,0.0,0.0,0.0,0.0,259.9,0.0,0.0,0.0,259.9,0.0,0.0,0.0,0.0,0.0
4112,0.0,27,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,11249.68,7758.280000000001,0.0,0.0,1710.0,0.0,0.0,0.0,4168.78,0.0,0.0,0.0,908.78,0.0,0.0,0.0,0.0,0.0
4118,0.0,25,Female,others,single,Central,Corporate Employee,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,50.0,0.0
4122,0.0,32,Male,others,single,Central,Entrepreneur,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.02,0.0,0.0,99.0,0.0
4132,0.0,61,Male,others,married,Central,Homemaker,27145.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0
4133,0.0,26,Female,high school,married,Southern,Unemployed,3846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,320.46,0.0,0.0,0.0,0.0
4146,0.0,60,Male,bachelor's degree,single,Central,Entrepreneur,0.0,0.0,2754.0,2754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,21426.53,0.0,0.0,0.0,0.0
4153,0.0,56,Male,less than high school,married,Southern,Entrepreneur,0.0,1068.0,0.0,10015.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,0.0,0.0,0.0,1067.86,0.0,0.0,0.0,0.0
4155,0.0,54,Female,master's degree,single,Central,Corporate Employee,34423.63,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1767.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,0.0,38,Female,high school,single,Northeastern,Entrepreneur,0.0,1944.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2618.64,0.0,0.0,0.0,0.0
4165,0.0,30,Female,high school,single,Central,Entrepreneur,5700.0,1146.12,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,0.0,0.0,0.0,0.0
4166,0.0,46,Female,bachelor's degree,single,Northeastern,Entrepreneur,17209.5,743.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13304.75,0.0,1105.1100000000001,0.0,0.0,0.0,0.0
4168,0.0,45,Male,others,married,Central,Corporate Employee,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4180,1.0,44,Male,master's degree,married,Central,Corporate Employee,5500.0,2438.7200000000003,1573.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,312.44,0.0,0.0,0.0,0.0
4182,0.0,29,Female,others,single,Central,Student,0.0,0.0,373.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,0.0,47,Female,vocational certificate,married,Southern,Unemployed,0.0,0.0,1225.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.54,56630.0,0.0,0.0,0.0,5072.76,0.0,2933.17,0.0,0.0
4185,1.0,45,Female,bachelor's degree,single,Central,Corporate Employee,28540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,209.72,0.0,0.0,0.0,0.0
4188,0.0,48,Female,others,single,Northern,Corporate Employee,0.0,0.0,0.0,0.0,2809.2,0.0,0.0,0.0,0.0,0.0,0.0,782.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,0.0,34,Male,bachelor's degree,single,Central,Corporate Employee,468437.94,2143.22,3077.21,0.0,0.0,250.0,0.0,140.0,0.0,0.0,200.0,0.0,144.0,22989.0,0.0,1923.86,240.0,724.9,359.0,0.0
4196,0.0,43,Female,bachelor's degree,single,Northern,Freelancer,6011.56,0.0,16327.78,13827.78,0.0,0.0,0.0,0.0,0.0,0.0,12099.87,0.0,0.0,1260.0,11599.87,0.0,0.0,0.0,0.0,0.0
4197,0.0,52,Male,high school,married,Western,Corporate Employee,0.0,1067.86,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,1067.86,0.0,0.0,0.0,0.0
4218,0.0,29,Female,others,single,Central,Student,0.0,0.0,590.7,0.0,1003.0,0.0,314.0,0.0,706.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4221,0.0,34,Female,bachelor's degree,married,Northern,Corporate Employee,2061.3,0.0,2977.01,2977.01,0.0,0.0,0.0,0.0,0.0,0.0,2203.0,0.0,0.0,0.0,2203.0,0.0,0.0,0.0,0.0,0.0
4252,0.0,29,Male,high school,single,Southern,Other,0.0,0.0,137.0,137.0,1090.0,0.0,0.0,0.0,0.0,0.0,954.0,0.0,0.0,0.0,954.0,1000.0,0.0,0.0,0.0,0.0
4255,0.0,55,Female,less than high school,married,Central,Entrepreneur,0.0,1853.86,888.5999999999999,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,0.0
4269,0.0,37,Female,bachelor's degree,single,Northern,Corporate Employee,0.0,86.67,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.0,2131.3,0.0,0.0,0.0,0.0
4272,0.0,50,Male,master's degree,married,Central,Professional,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,3037.74,0.0,0.0,0.0,0.0
4275,0.0,35,Female,vocational certificate,others,Eastern,Homemaker,500.0,0.0,306.28,68.64,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,247.0,1444.76,0.0,670.26,0.0,0.0
4281,0.0,25,Female,others,single,Southern,Corporate Employee,0.0,0.0,4623.51,706.65,600.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,306.0,80.0,0.0,0.0,0.0,0.0
4282,0.0,26,Male,vocational certificate,single,Central,Corporate Employee,0.0,705.56,3873.61,1938.61,0.0,0.0,280.0,0.0,487.0,0.0,637.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0
4284,0.0,51,Male,high school,divorce,Northeastern,Entrepreneur,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.34,0.0,0.0,0.0,0.0
4292,1.0,46,Female,high school,married,Central,Entrepreneur,0.0,1411.16,792.3399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0
4296,0.0,32,Male,bachelor's degree,single,Central,Entrepreneur,5899.0,3544.46,0.0,55.0,0.0,168.0,0.0,0.0,0.0,456.0,2354.0,0.0,0.0,0.0,2354.0,0.0,0.0,0.0,0.0,0.0
4297,0.0,51,Female,high school,single,Central,Entrepreneur,0.0,129.9,852.79,130.0,4596.0,0.0,0.0,0.0,2070.0,0.0,1852.0,2243.0,0.0,0.0,0.0,237.96,1020.0,0.0,1624.0,0.0
4308,0.0,58,Male,bachelor's degree,single,Southern,Entrepreneur,7753.78,364.87,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,446.19,0.0,0.0,0.0,0.0
4310,0.0,29,Female,bachelor's degree,single,Northeastern,Corporate Employee,5439.0,209.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,200.0,1400.0,296.0,100.0,0.0,0.0,0.0,0.0
4320,0.0,30,Male,bachelor's degree,single,Central,Corporate Employee,0.0,0.0,4678.0,4494.0,0.0,30.0,0.0,966.0,0.0,0.0,630.09,0.0,0.0,0.0,829.09,0.0,0.0,0.0,0.0,0.0
4323,0.0,28,Female,high school,single,Central,Freelancer,0.0,0.0,395.0,195.0,52806.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,72.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0
4324,0.0,77,Female,master's degree,married,Central,Homemaker,19868.42,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.15,0.0,0.0,0.0,0.0,0.0
4326,0.0,74,Female,bachelor's degree,married,Central,Corporate Employee,0.0,960.86,0.0,0.0,23800.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,0.0,960.86,0.0,0.0,0.0,0.0
4329,0.0,42,Female,bachelor's degree,single,Central,Entrepreneur,0.0,2070.27,11172.77,251.59,0.0,0.0,0.0,3622.95,943.0,0.0,6803.13,0.0,0.0,0.0,13804.630000000001,1139.8600000000001,0.0,60.0,0.0,0.0
4336,0.0,51,Female,bachelor's degree,married,Central,Corporate Employee,21605.62,19513.51,1184.0,10794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19920.0,0.0,0.0,556.61,36014.0,0.0,0.0,32542.0
4338,0.0,30,Male,bachelor's degree,single,Central,Corporate Employee,8700.0,0.0,21195.0,18161.07,0.0,0.0,7143.6,0.0,0.0,100.0,8451.3,67142.0,0.0,0.0,436.0,1114.62,0.0,120.0,506.0,0.0
